text,label,source,collected_at,predicted_label,model_confidence
"Yeah, give me a call if you've got a minute
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.694
"Mmm so yummy babe ... Nice jolt to the suzy
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.631
"Maybe westshore or hyde park village, the place near my house?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.661
"Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.721
"I see a cup of coffee animation
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.633
"K...k:)why cant you come here and search job:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.724
"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.503
"Only once then after ill obey all yours.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.646
"Noice. Text me when you're here
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.755
"Hmm ill have to think about it... ok you're forgiven! =D
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.707
"S now only i took tablets . Reaction morning only.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.669
"Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.632
"Yes, princess. Are you going to make me moan?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.69
"hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.683
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.638
"Well i know Z will take care of me. So no worries.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.703
"Are you still getting the goods.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.792
"Are you still playing with gautham?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.758
"I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.665
"Chk in ur belovd ms dict
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.6
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.654
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.675
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.703
"This pay is  &lt;DECIMAL&gt;  lakhs:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.531
"Easy ah?sen got selected means its good..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.714
"I cant pick the phone right now. Pls send a message
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.65
"I am literally in bed and have been up for like  &lt;#&gt;  hours
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.656
"I will be outside office take all from there
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.595
"K k:) sms chat with me.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.634
"So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.695
"""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50""
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.521
"Get ready for  &lt;#&gt;  inches of pleasure...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.6
"What time. I‘m out until prob 3 or so
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.676
"Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.726
"Yup... I havent been there before... You want to go for the yoga? I can call up to book 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.619
"Shall i send that exe to your mail id.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.612
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.665
"Hows that watch resizing
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.704
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.708
"Dad went out oredi... 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.657
"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.778
"Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.579
"ARE YOU IN TOWN? THIS IS V. IMPORTANT
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.685
"Oh oh... Den muz change plan liao... Go back have to yan jiu again...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.694
"Tired. I haven't slept well the past few nights.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.621
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.671
"I dont want to hear philosophy. Just say what happen
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.687
"How much for an eighth?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.616
"I'm home...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.73
"<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.504
"Do u noe wat time e place dat sells 4d closes?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.686
"Buy one egg for me da..please:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.638
"U should have made an appointment
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.673
"S:)but he had some luck.2 catches put down:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.704
"Yes.. now only saw your message..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.587
"Yup... How ü noe leh...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.658
"Eatin my lunch...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.71
"Hey gals...U all wanna meet 4 dinner at nìte? 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.67
"I'm at home n ready...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.738
"Can you pls send me that company name. In saibaba colany
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.732
"Howz pain.it will come down today.do as i said ystrday.ice and medicine.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.699
"Sir, i am waiting for your call.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.504
"Gud mrng dear hav a nice day
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.663
"Then ü come n pick me at 530 ar?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.719
"No. But we'll do medical missions to nigeria
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.699
"I'm at work. Please call
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.569
"Dont know you bring some food
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.696
"I like to talk pa but am not able to. I dont know y.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.688
"K.k.this month kotees birthday know?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.679
"I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.643
"Yeah I should be able to, I'll text you when I'm ready to meet up
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.683
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.722
"I can't describe how lucky you are that I'm actually awake by noon
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.727
"Pls she needs to dat slowly or she will vomit more.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.657
"If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.597
"You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.529
"We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.675
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.63
"I'm not driving... Raining! Then i'll get caught at e mrt station lor.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.569
"Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.673
"Me i'm not workin. Once i get job...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.71
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.693
"Printer is cool. I mean groovy. Wine is groovying
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.603
"Otherwise had part time job na-tuition..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.672
"Do you hide anythiing or keeping distance from me
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.661
"You still at grand prix?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.751
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.601
"10 min later k...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.55
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.605
"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.718
"Hui xin is in da lib.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.666
"Not much, just some textin'. How bout you?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.724
"Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.689
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.503
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.696
"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.521
"Ü dun need to pick ur gf?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.602
"S:-)kallis wont play in first two odi:-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.678
"hanks lotsly!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.637
"Hmmm.but you should give it on one day..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.739
"Ok c ü then.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.69
"Lol that's different. I don't go trying to find every real life photo you ever took.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.619
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.718
"I accidentally brought em home in the box
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.676
"Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.734
"Ok then u tell me wat time u coming later lor.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.774
"Went to pay rent. So i had to go to the bank to authorise the payment.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.615
"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.646
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.652
"I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.758
"So what about you. What do you remember
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.767
"Yes its possible but dint try. Pls dont tell to any one k
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.678
"Our Prasanth ettans mother passed away last night. Just pray for her and family.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.618
"Lol yeah at this point I guess not
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.707
